"SourceFile","DateTimeOriginal","GPSLongitude","GPSLatitude","ExposureTime","FNumber","ISO","FocalLength"
"DSCN9440.JPG","2022:08:01 19:34:59",-124.656208333333,49.2913883333333,0.07692307692,4.2,400,6.1
"DSCN9441.JPG","2022:08:01 19:35:03",-124.656218333333,49.2913966666667,0.04,4.2,400,6.1
"DSCN9442.JPG","2022:08:01 19:35:06",-124.656231666667,49.2914416666667,0.03333333333,4.2,140,6.1
"DSCN9443.JPG","2022:08:01 19:35:09",-124.656238333333,49.291475,0.06666666667,4.2,400,6.1
"DSCN9444.JPG","2022:08:01 20:05:30",-124.423495,49.305435,0.03333333333,4.9,125,21.5
"DSCN9446.JPG","2022:08:01 20:05:48",-124.423443333333,49.3054766666667,0.03333333333,4.9,125,21.5
"DSCN9447.JPG","2022:08:01 20:06:22",-124.4236,49.3052283333333,0.0125,4.9,125,21.5
"DSCN9448.JPG","2022:08:01 20:06:23",-124.423583333333,49.3052733333333,0.03333333333,4.9,125,21.5
"DSCN9449.JPG","2022:08:01 20:06:27",-124.42354,49.3053183333333,0.03333333333,4.9,125,21.5
"DSCN9450.JPG","2022:08:01 20:06:29",-124.42354,49.3053183333333,0.03333333333,4.9,125,21.5
"DSCN9451.JPG","2022:08:01 20:06:32",-124.423536666667,49.3053233333333,0.02,4.9,125,21.5
"DSCN9452.JPG","2022:08:01 20:06:36",-124.423536666667,49.3053233333333,0.03333333333,4.9,125,21.5
"DSCN9453.JPG","2022:08:01 20:06:40",-124.423535,49.305325,0.03333333333,4.9,125,21.5
"DSCN9454.JPG","2022:08:01 20:09:04",-124.423686666667,49.3053133333333,0.0125,4.9,125,21.5
"DSCN9455.JPG","2022:08:01 20:09:07",-124.423756666667,49.30549,0.01,4.9,125,21.5
"DSCN9456.JPG","2022:08:01 20:09:14",-124.423631666667,49.305425,0.03333333333,4.9,160,21.5
"DSCN9457.JPG","2022:08:01 22:23:55",-124.414236666667,49.30561,0.025,2.8,125,4.3
"DSCN9458.JPG","2022:08:01 22:24:13",-123.387223333333,48.446235,0.03333333333,2.8,320,4.3
"DSCN9459.JPG","2022:08:01 22:24:17",-123.387525,48.4467316666667,0.06666666667,2.8,400,4.3
